text,label
addition cramo peab signed exclusive fiveyear rental agreements finland extended existing rental agreements swedish market another five years,2
finnish aldata solution signed contract supply gold system two french retail chains,2
kalnapiliotauro grupe kalnapilistauras group owned denmark royal unibrew raised market share percent percent beer sales seven months jumped percent million liters,2
company estimates net sales increase considerably operating result clearly positive,2
tele affarsvarlden gave buy recommendation mobile operator tele ab share price target crowns euro,2
endtoend delivery combines competencies services tietoenators telecom media processing network digital innovations business areas,1
corrected chapter entirety,1
according finnish financial services group sampo ceo bjrn wahlroos danish danske bank acquisition sampo bank eur bn largest cash deal finland economic history,1
result company decided implement fixedterm temporary layoffs,0
second quarter group net profit rose eur eur apriljune,2
elsewhere tendency towards developed packaging,1
india trade russia currently stands four billion dollars growing per cent fiscal,2
since inception access stable management team remained disciplined focused proactive screening selection management european small midmarket buyout funds funds mandates,1
quick onestopshop understand company,1
svyturysutenos alus controlled nordic group baltic beverages holding bbh posted percent growth beer sales januarymay million litres,2
adp news dec finnish powersupply solutions provider efore oyj omx efov said yesterday opened technology research development rd laboratory helsinki university technology,1
benefon target lay temporarily permanently salo plant staff,0
metso said order worth around mln eur supply kraftliner board machine china lee man paper co,2
